Code,MainCost,Debt,AverageConsume,Target
11139557,0,0,5.869565217,Low
11147889,33041,0,11.30769231,Low
1159338,346678,0,18.4375,Low
11152216,0,0,5.196850394,Low
11125728,1845429,0,38.91891892,High
11112480,891914,0,34.63917526,High
1163832,752445,0,22.66304348,High
11106528,238072,0,17.4025974,Low
1198168,0,0,2.359550562,Low
11157249,0,0,6.275510204,Low
11129490,0,0,1.840490798,Low
11129084,255251,0,22.26804124,Low
1137637,0,0,5.585106383,Low
11156217,42839,0,12.39669421,Low
11151170,0,0,6.713286713,Low
11133986,415102,0,13.33333333,Low
1174344,211977,0,10.0,Low
11124825,2973248,0,33.91304348,High
1158288,2070818,0,29.34782609,High
11139428,174845,0,7.826086957,Low
11113727,246240,0,8.666666667,Low
11109015,185688,379087,8.666666667,Low
1175278,318281,0,14.65116279,Low
11133894,179212,0,6.279069767,Low
1123073,832070,0,24.45652174,High
11134880,1071306,0,24.0,High
1191302,386593,0,12.66666667,Low
1163532,121350,261262,0.0,Low
1133922,386593,0,12.66666667,Low
1191110,682086,0,20.2173913,Low
1175279,100333,436821,0.0,Low
11143670,154638,511739,6.52173913,Low
11115183,121350,160237,0.0,Low
11147270,242022,0,11.33333333,Low
1117642,1032238,0,23.47826087,High
11128791,2227783,0,30.68181818,High
11144071,543759,0,16.0,Low
11119435,935587,0,20.23255814,Low
11116565,423249,650036,13.95348837,Low
1198860,384605,908124,16.74418605,Moderate
1133821,4350337,0,39.33333333,High
1163070,232125,467348,12.63157895,Low
11105468,163154,0,7.333333333,Low
11112103,136518,0,10.22727273,Low
1152939,451183,0,19.43181818,Low
11116542,386593,708348,12.66666667,Low
11111350,227965,0,8.0,Low
1183150,153295,0,6.666666667,Low
1163810,1071306,0,24.0,High
11133901,246533,0,9.069767442,Low
1170646,186326,0,8.47826087,Low
11143870,107333,450803,0.0,Low
11133821,386593,0,12.66666667,Low
1178993,259546,0,12.27272727,Low
1190174,879466,1567990,22.5,Moderate
11131567,102667,123178,0.0,Low
1161837,258453,0,12.0,Low
11109631,668532,0,18.13953488,Low
1187418,212163,0,10.46511628,Low
11151807,107333,980263,0.0,Low
11143687,339407,281172,15.34883721,Low
1119026,879466,0,22.5,High
11143023,376865,0,13.125,Low
11126017,145912,442610,5.869565217,Low
111648,3702544,0,36.52173913,High
11896,1232721,116878,31.36363636,High
11128433,529699,459302,18.66666667,Low
1198967,646990,0,20.0,Low
11125500,299451,3110523,14.0,Moderate
11133547,107333,1046442,0.0,Low
1115755,141000,0,10.90909091,Low
11123091,393414,0,13.25581395,Low
11125809,507429,602549,18.26086957,Moderate
115740,178666,232443,17.25,Low
11102797,211565,0,13.04347826,Low
11114969,129353,318562,4.666666667,Low
11147152,710163,0,20.66666667,Low
11144713,883319,789798,22.17391304,Moderate
1112886,2973248,0,33.91304348,High
11152518,1942559,0,29.30232558,High
1141979,586835,0,19.33333333,Low
11143726,1071306,0,24.0,High
11108462,241436,188722,11.08695652,Low
1188208,294131,0,13.33333333,Low
1135351,351655,0,15.0,Low
1130564,2698789,0,32.60869565,High
1137763,1341780,0,25.22727273,High
115421,246854,0,19.5,Low
1112352,395743,0,16.30434783,Low
11132531,661368,261443,20.0,Low
1130836,2934073,0,34.0,High
11123066,2147285,693699,30.0,High
1153077,107333,360696,0.0,Low
1110814,330989,0,14.34782609,Low
11116896,227407,0,8.372093023,Low
1148849,140975,155578,3.333333333,Low
1197048,129101,0,1.304347826,Low
11109628,557890,0,16.74418605,Low
1115014,102667,245953,0.0,Low
1150161,100333,0,0.0,Low
1192496,2716137,0,28.0,High
1196943,105000,0,0.0,Low
11108439,257509,0,11.73913043,Low
1189970,50179,0,6.739130435,Low
11133840,227965,1371630,8.0,Moderate
1177490,242022,0,11.33333333,Low
11109382,100333,229102,0.0,Low
1156724,185127,0,8.863636364,Low
11125659,180471,0,15.68181818,Low
1121041,556709,0,14.33333333,Low
1112975,423249,0,13.95348837,Low
1169670,118012,0,0.697674419,Low
1141641,298138,642249,13.95348837,Low
1169411,519849,761429,18.8372093,Moderate
11119393,487509,0,15.34883721,Low
1120094,553138,667612,19.09090909,Moderate
11114051,278978,0,13.25581395,Low
11133644,1628277,0,26.73913043,High
11127342,333960,0,11.33333333,Low
1157821,242022,482339,11.33333333,Low
11113617,2934073,0,34.0,High
11117722,289373,0,10.46511628,Low
11111388,158519,0,4.666666667,Low
1153079,373240,0,15.65217391,Low
1111224,241436,0,11.08695652,Low
11135483,361515,645170,16.04651163,Low
1115268,198726,0,9.130434783,Low
11134457,529699,0,18.66666667,Low
11108817,443505,0,17.60869565,Low
1184408,241436,750905,11.08695652,Low
1117992,2295259,0,26.08695652,High
1130740,419164,0,16.95652174,Low
11122427,2566547,0,31.95652174,High
11152035,121350,0,0.0,Low
11133846,195801,0,6.666666667,Low
11102323,108228,400454,1.333333333,Low
1181830,100333,0,0.0,Low
1188730,1604754,0,27.20930233,High
1174905,945817,0,20.0,Low
1186851,339407,0,15.34883721,Low
11136779,1542323,0,26.59090909,High
11108465,265589,440792,9.130434783,Low
1117989,144117,277429,10.43478261,Low
11148881,145912,0,5.869565217,Low
11127410,359546,500095,12.0,Low
1182762,104467,149452,0.681818182,Low
1139478,278978,0,13.25581395,Low
1130368,1192969,0,24.7826087,High
1124029,550018,0,25.90909091,High
1162410,465029,0,18.13953488,Low
11110558,945817,0,20.0,Low
11108474,1733926,0,27.39130435,High
1137679,226281,291978,10.43478261,Low
1197277,292412,0,13.04347826,Low
11140505,373240,0,15.65217391,Low
11119346,134396,0,2.666666667,Low
1190204,107333,118034,0.0,Low
11127838,260801,0,12.55813953,Low
11100588,150000,0,0.0,Low
11136130,3436132,0,30.66666667,High
1159539,423700,0,17.33333333,Low
1164842,841331,0,22.3255814,High
112223,246854,0,19.5,Low
115586,186326,732419,8.47826087,Low
11122431,125246,1089540,3.913043478,Moderate
11150894,174845,128970,7.826086957,Low
11142835,315721,702736,14.31818182,Low
1175289,154732,0,4.88372093,Low
11138990,945817,0,20.0,Low
11117072,106819,516923,0.666666667,Low
1171986,106045,150672,2.093023256,Low
11151155,212163,0,10.46511628,Low
11106554,113861,299447,2.666666667,Low
11106790,197916,500660,9.76744186,Low
11123317,169484,346229,5.333333333,Low
11146192,294131,0,13.33333333,Low
11106576,103787,127291,2.142857143,Low
115320,1341780,0,25.22727273,High
1192168,2856207,0,34.18604651,High
11147711,646093,0,8.369565217,Low
1126307,198726,0,9.130434783,Low
1197030,419164,0,16.95652174,Low
11158628,211977,0,10.0,Low
1157672,118012,0,0.697674419,Low
1188237,1299203,0,25.11627907,High
1129373,333565,0,14.66666667,Low
1125763,134714,0,5.454545455,Low
1140264,1518517,0,27.07317073,High
11152861,169484,0,5.333333333,Low
1113467,198726,0,9.130434783,Low
11108294,448581,0,18.0,Low
1182307,294131,630389,13.33333333,Low
1141597,184651,0,9.069767442,Low
11133854,158519,0,4.666666667,Low
11156436,198091,897603,9.545454545,Moderate
1178066,423700,0,17.33333333,Low
11151866,311241,0,13.69565217,Low
1163534,294131,0,13.33333333,Low
11155160,549133,0,25.43478261,High
1169997,509402,0,15.33333333,Low
1175535,258453,0,12.0,Low
1111584,153295,0,6.666666667,Low
11118463,351655,783127,15.0,Moderate
11147254,102667,0,0.0,Low
11135481,841331,0,22.3255814,High
1138455,739674,1461689,21.13636364,Moderate
11106975,4671886,0,34.66666667,High
1192828,212044,260450,9.782608696,Low
1134955,226281,0,10.43478261,Low
1116721,188372,201702,15.65217391,Low
1126677,1628277,0,26.73913043,High
11129859,307730,419229,20.93023256,Low
1176365,212014,0,10.22727273,Low
11105234,752749,0,18.8372093,Low
11109016,185688,141161,8.666666667,Low
1178522,258453,0,12.0,Low
1111186,562695,0,18.91304348,Low
11104604,107406,381822,1.0,Low
1184160,174845,354488,7.826086957,Low
1123404,1525952,0,26.08695652,High
1138175,682086,0,20.2173913,Low
1197106,351655,0,15.0,Low
11133742,102115,963949,0.697674419,Low
1164239,519849,0,18.8372093,Low
1184844,284727,0,17.625,Low
11106589,333565,443491,14.66666667,Low
11145624,2062329,0,30.0,High
1137695,428549,0,17.72727273,Low
1133891,243606,0,11.86046512,Low
11139006,2387292,0,26.66666667,High
1196311,257509,0,11.73913043,Low
1160327,1144231,0,21.33333333,High
1125093,1025780,0,19.0,Low
1112612,1111127,0,24.13043478,High
1131367,161069,300840,7.674418605,Low
1133672,443505,0,17.60869565,Low
1129612,398739,0,18.0,Low
1130240,1260816,0,20.45454545,High
1165643,710163,0,20.66666667,Low
11107026,1476701,0,23.72093023,High
1127909,1628277,0,26.73913043,High
1174414,682086,989406,20.2173913,Moderate
1180211,181911,1240243,6.0,Moderate
1172725,107333,1367703,0.0,Moderate
1146122,1884605,0,23.4375,High
1162716,646990,0,20.0,Low
1157237,208463,0,8.918918919,Low
11106597,242022,0,11.33333333,Low
1150535,662640,0,19.77272727,Low
116845,0,424995,0.625,Low
11124869,311241,0,13.69565217,Low
11106555,211977,820280,10.0,Low
112543,190818,0,18.75,Low
1196199,399758,0,16.66666667,Low
1193595,136618,0,11.70731707,Low
1155888,123250,290545,4.0,Low
11125252,315721,0,14.31818182,Low
1119940,612229,0,19.77272727,Low
1115613,844154,238127,18.4375,Low
11150706,0,0,0.294117647,Low
1182001,1256175,1542826,20.625,Moderate
1187929,309837,367648,10.66666667,Low
1113745,4530596,0,40.0,High
1184201,212044,0,9.782608696,Low
1167412,4452947,0,34.0,High
1133814,1912275,0,28.66666667,High
112833,110550,0,1.304347826,Low
11102792,102326,148378,5.25,Low
11107002,454614,0,14.65116279,Low
11155902,1526481,0,21.875,High
11358,228577,223763,0.652173913,Low
11139819,107333,560042,0.0,Low
1168081,211977,1026865,10.0,Moderate
1158445,162081,0,7.5,Low
1175121,808026,0,21.81818182,High
11104061,226898,0,10.90909091,Low
11108442,2416656,0,33.07692308,High
11147101,1112307,0,24.54545455,High
1130316,1090872,0,19.23913043,Low
1156650,107333,118442,0.0,Low
11102410,313379,951632,14.0,Moderate
116579,2395922,0,31.33333333,High
11123053,1137629,780396,21.62790698,Moderate
11108473,2312034,0,30.65217391,High
1163530,2888348,0,28.66666667,High
1188091,172369,348026,8.372093023,Low
1180360,313088,0,11.1627907,Low
1185360,408678,1925433,17.44186047,Moderate
1169065,365108,0,12.55813953,Low
1115649,1111127,0,24.13043478,High
11147127,333565,0,14.66666667,Low
11148980,275822,0,12.66666667,Low
1133655,710163,0,20.66666667,Low
1158213,4501840,0,40.22727273,High
11730,296921,372181,15.83333333,Low
11144126,1822656,0,14.12790698,Low
1127329,135819,0,9.130434783,Low
1193060,259297,1136070,14.34782609,Moderate
11146636,258453,0,12.0,Low
1145977,1413254,1910883,26.34146341,Moderate
11105603,1476262,0,23.33333333,High
1116893,104565,124950,1.363636364,Low
11111354,509402,1060074,15.33333333,Moderate
11124755,81477,585704,6.25,Low
1136893,1426951,0,25.43478261,High
1161477,565351,0,18.52941176,Low
11132674,198363,494771,9.333333333,Low
1119491,158638,289901,12.39130435,Low
1141537,180471,334113,15.68181818,Low
117416,242742,0,11.59090909,Low
1133806,807162,793533,18.0,Moderate
11138988,3436132,0,30.66666667,High
1161612,298138,0,13.95348837,Low
11147872,242022,0,11.33333333,Low
11146586,703262,0,20.93023256,Low
11118460,1192969,2288522,24.7826087,Moderate
1198858,318281,0,14.65116279,Low
1145098,104131,0,0.681818182,Low
1197284,311241,0,13.69565217,Low
11128967,260801,1503918,12.55813953,Moderate
1161828,2101408,610298,25.81395349,High
11111382,292316,0,10.97560976,Low
11157003,144376,125985,6.0,Low
114060,136518,0,10.22727273,Low
1183086,294131,0,13.33333333,Low
1170884,318281,925280,14.65116279,Moderate
11116543,265977,0,9.333333333,Low
1167208,184651,0,9.069767442,Low
11155958,107333,0,0.0,Low
11133906,1034208,968784,20.93023256,Moderate
1133917,1152590,0,24.66666667,High
1150822,118431,0,3.0,Low
1159640,945817,0,20.0,Low
11138322,198363,385845,9.333333333,Low
11101140,2251263,0,14.11111111,High
11133763,853491,0,19.33333333,Low
1114763,1628277,0,26.73913043,High
1133973,2039831,0,25.53191489,High
1161222,227965,0,8.0,Low
11111232,173951,0,8.0,Low
1197280,2437628,0,31.30434783,High
1159682,0,0,2.127659574,Low
1151603,193747,0,6.976744186,Low
11155441,682086,0,20.2173913,Low
11124805,198726,0,9.130434783,Low
11129146,110575,0,2.0,Low
11134811,173951,0,8.0,Low
1134595,198726,0,9.130434783,Low
1124195,125447,0,7.173913043,Low
11151786,765753,0,18.66666667,Low
1167279,579578,0,16.66666667,Low
11131162,204755,1101730,18.0,Moderate
11131946,167747,0,14.31818182,Low
11133857,121350,191366,0.0,Low
11134786,1499320,0,26.51162791,High
1161027,380537,0,16.36363636,Low
1130274,336366,0,15.0,Low
11116570,267188,0,9.76744186,Low
1186534,354691,0,15.33333333,Low
1165827,129279,1451889,2.0,Moderate
11128928,305996,0,20.2173913,Low
1142915,131216,0,4.565217391,Low
117092,2566547,0,31.95652174,High
11104116,477787,1542730,14.35714286,Moderate
11144757,275822,0,12.66666667,Low
1155212,993041,0,23.33333333,High
11105479,193747,720237,6.976744186,Low
1182409,1942559,566552,29.30232558,High
11151184,106819,1047288,0.666666667,Low
1153099,993041,482939,23.33333333,High
1193913,581920,0,26.08695652,High
11143104,259546,213074,12.27272727,Low
11109960,365108,0,12.55813953,Low
1165155,166207,0,5.581395349,Low
11116527,246240,0,8.666666667,Low
1181673,120195,801485,3.260869565,Low
1186957,258453,0,12.0,Low
1131380,1032238,0,23.47826087,High
11137545,133066,0,5.581395349,Low
1111282,428549,0,17.72727273,Low
1178396,144376,0,6.0,Low
1142023,441122,0,3.75,Low
117326,348272,0,10.33333333,Low
11116552,393414,704528,13.25581395,Low
11133834,359546,0,12.0,Low
1124471,423019,2371343,11.73913043,Moderate
11128559,198726,0,9.130434783,Low
11139193,4030645,0,32.66666667,High
1155654,292412,0,13.04347826,Low
1154625,813289,0,21.52173913,High
1162067,1152590,1177200,24.66666667,Moderate
1133879,655603,992176,18.0,Moderate
115236,2577246,0,32.79069767,High
11124885,961500,829234,18.75,Moderate
1146403,2361208,0,32.19512195,High
1160420,136395,120440,5.333333333,Low
11107056,134396,1336384,2.666666667,Moderate
11114187,144376,122738,6.0,Low
1170785,198726,358386,9.130434783,Low
1199273,809234,0,12.61363636,Low
1185186,239113,0,16.04651163,Low
118439,373240,0,15.65217391,Low
1150437,1083671,0,19.33333333,Low
11144081,993041,0,23.33333333,High
1135162,2227783,0,30.68181818,High
1162180,465029,632924,18.13953488,Moderate
1132595,106819,200194,0.666666667,Low
11104296,292412,291168,13.04347826,Low
1119463,153521,0,11.73913043,Low
11138107,172369,0,8.372093023,Low
1185859,108852,0,0.652173913,Low
1116417,1031606,0,23.86363636,High
1163165,770717,0,21.62790698,High
11133574,1192969,703921,24.7826087,High
1160587,577828,368780,19.53488372,Low
1138300,299945,0,20.45454545,Low
11138992,616859,0,17.33333333,Low
11125671,811730,0,30.68181818,High
11119406,338333,569242,11.86046512,Low
1115052,404063,0,17.04545455,Low
1157039,3001064,0,34.88372093,High
11133888,166207,0,5.581395349,Low
1197010,116061,0,2.608695652,Low
11137234,131216,792116,4.565217391,Low
11116528,134396,263623,2.666666667,Low
116648,2698789,0,32.60869565,High
1127076,883319,0,22.17391304,High
11116549,166207,0,5.581395349,Low
11136730,419164,106476,16.95652174,Low
11111314,386593,0,12.66666667,Low
1169567,22884,0,4.375,Low
11121266,415102,0,13.33333333,Low
11129979,956302,0,22.82608696,High
11113791,140975,353941,3.333333333,Low
112305,1955196,0,28.69565217,High
1197545,140975,0,3.333333333,Low
11116535,211152,0,7.333333333,Low
1167629,1071306,0,24.0,High
11133833,195801,407420,6.666666667,Low
1138553,1470576,0,33.26086957,High
11120921,4560053,0,39.7826087,High
1187429,1307167,0,22.17391304,High
11140917,242742,298565,11.59090909,Low
1161519,110575,0,2.0,Low
11133882,476506,0,14.66666667,Low
1164468,529699,0,18.66666667,Low
11111375,123431,268417,0.666666667,Low
1113069,1426951,0,25.43478261,High
1190492,2437628,0,31.30434783,High
11112747,4000847,0,38.0,High
1175053,107333,0,0.0,Low
1160080,144376,2277155,6.0,Moderate
11157007,106819,125985,0.666666667,Low
11113762,227407,1289,8.372093023,Low
11148885,2714934,0,33.48837209,High
11106565,149559,0,7.142857143,Low
11128877,120195,160064,3.260869565,Low
11147142,197916,352801,9.76744186,Low
11146563,298138,0,13.95348837,Low
1150851,121350,139367,0.0,Low
11123244,121350,0,0.0,Low
11127849,577828,0,19.53488372,Low
1140569,746211,0,20.86956522,Low
1146472,3666058,0,36.66666667,High
1136065,333565,0,14.66666667,Low
1126329,257509,0,11.73913043,Low
1160677,399758,0,16.66666667,Low
1119783,241653,0,18.40909091,Low
1114270,0,0,0.3125,Low
11133540,107333,1140682,0.0,Moderate
1130345,2312034,0,30.65217391,High
1162075,487509,0,15.34883721,Low
1112391,2354251,0,31.36363636,High
1177472,100333,737100,0.0,Low
1164309,313379,482968,14.0,Low
11106578,173951,0,8.0,Low
114490,104712,19046,6.0,Low
11111352,476506,393785,14.66666667,Low
1192167,361515,0,16.04651163,Low
1164893,841767,0,19.53488372,Low
1196252,2437628,0,31.30434783,High
1126340,241436,523400,11.08695652,Low
1138630,2144415,0,37.82608696,High
1177441,185688,405983,8.666666667,Low
1188854,100333,1171159,0.0,Moderate
11136753,419164,0,16.95652174,Low
1119119,845565,0,22.0,High
1154547,2354251,0,31.36363636,High
1165139,260801,0,12.55813953,Low
11128640,4742317,0,40.43478261,High
11157462,4742317,0,40.43478261,High
1181675,2698789,0,32.60869565,High
1193305,1627560,1497244,27.80487805,Moderate
1197822,577828,0,19.53488372,Low
11106995,140677,468428,4.390243902,Low
1195572,313379,1480384,14.0,Moderate
118789,2566547,0,31.95652174,High
112866,171509,463982,16.5,Low
112680,956302,0,22.82608696,High
1127319,472726,608378,14.05594406,Low
11110549,169484,0,5.333333333,Low
11147265,260801,1784283,12.55813953,Moderate
11110987,172369,0,8.372093023,Low
1185117,126702,218042,2.045454545,Low
11112217,102667,122656,0.0,Low
118704,192842,0,7.142857143,Low
1197130,1372514,0,36.81818182,High
11142119,292412,0,13.04347826,Low
11133877,543759,0,16.0,Low
117853,195199,0,11.73913043,Low
11149541,443505,0,17.60869565,Low
1118730,211977,685136,10.0,Low
11139019,149016,586153,4.0,Low
11109961,487509,0,15.34883721,Low
11148930,105000,75898,0.0,Low
1177236,373240,0,15.65217391,Low
11119343,227965,0,8.0,Low
11146565,586835,0,19.33333333,Low
11121327,1826373,0,28.60465116,High
1174494,144376,0,6.0,Low
1112415,419164,0,16.95652174,Low
1183821,226530,200297,10.66666667,Low
1161791,1942559,0,29.30232558,High
1112076,2312034,0,30.65217391,High
11138110,519849,0,18.8372093,Low
11106324,419164,901007,16.95652174,Moderate
11125733,376755,0,16.0,Low
11139192,655603,0,18.0,Low
11128081,359546,0,12.0,Low
11121618,226530,413697,10.66666667,Low
1197292,198726,0,9.130434783,Low
11142579,144376,362246,6.0,Low
11146779,993041,0,23.33333333,High
1161023,1826373,0,28.60465116,High
11108752,507429,0,18.26086957,Low
1110901,917794,0,22.66666667,High
11146635,275822,0,12.66666667,Low
11103527,655603,0,18.0,Low
11146658,2062329,0,30.0,High
119099,935587,0,20.23255814,Low
11119834,557890,0,16.74418605,Low
116931,173124,0,8.181818182,Low
1192831,174845,0,7.826086957,Low
1197037,569978,0,14.34782609,Low
1194431,399758,0,16.66666667,Low
1117979,119915,0,5.869565217,Low
11141840,354691,0,15.33333333,Low
11138417,386593,17619,12.66666667,Low
11102042,423700,0,17.33333333,Low
1146110,1799880,0,28.0,High
1151361,382996,687975,19.56521739,Moderate
11119678,534748,0,19.5,Low
11152374,448581,756034,18.0,Moderate
11127862,227965,364494,8.0,Low
11146645,3337060,103181,31.34328358,High
114415,129353,161995,4.666666667,Low
1141885,164100,195891,9.545454545,Low
1118007,618812,0,27.27272727,High
11136920,2973248,0,33.91304348,High
11119368,386593,0,12.66666667,Low
1197008,226281,0,10.43478261,Low
11119856,195801,0,6.666666667,Low
11106579,211977,1040166,10.0,Moderate
11125148,3409866,0,35.86956522,High
11123857,587070,0,2.666666667,Low
111285,173124,0,8.181818182,Low
11118490,151947,487499,14.25,Low
1125696,1051548,0,2.386363636,Low
1195830,127513,0,4.772727273,Low
1145964,2834356,0,33.26086957,High
11119332,616859,0,17.33333333,Low
1164107,557890,0,16.74418605,Low
1189538,837852,1530855,22.68292683,Moderate
11111353,227965,531640,8.0,Low
11142549,311241,451648,13.69565217,Low
113099,2595561,0,25.22727273,High
1131031,285841,0,19.56521739,Low
1159005,3934452,0,38.37209302,High
1147087,113692,341346,3.913043478,Low
1118005,107601,0,3.409090909,Low
11111801,211152,0,7.333333333,Low
1197827,384605,0,16.74418605,Low
1135414,191908,0,9.0,Low
1139938,312408,0,15.18987342,Low
1161514,1728511,874806,29.21052632,High
116553,507429,0,18.26086957,Low
11106593,275822,459276,12.66666667,Low
1182980,278978,0,13.25581395,Low
11110340,169484,0,5.333333333,Low
1184385,509402,0,15.33333333,Low
1142437,113607,131876,6.279069767,Low
1153616,274502,681544,12.39130435,Low
1126011,357971,0,15.68181818,Low
11111326,209812,0,7.674418605,Low
11101223,1397469,1968144,25.81395349,Moderate
1151635,97235,0,5.625,Low
117956,674408,0,20.45454545,Low
1114573,788913,0,14.13043478,Low
1113330,373240,0,15.65217391,Low
11133756,476506,813510,14.66666667,Moderate
1114033,367902,0,22.5,Low
1134612,2354251,160569,31.36363636,High
1182331,620915,0,19.56521739,Low
1117982,141000,0,10.90909091,Low
1185853,107333,0,0.0,Low
1190200,110550,0,1.304347826,Low
1175996,218682,0,10.3125,Low
11130709,333565,0,14.66666667,Low
11120543,1250320,0,22.0,High
114640,4742317,0,40.43478261,High
11146058,423700,0,17.33333333,Low
11118045,154638,0,6.52173913,Low
1140234,142523,578334,9.0,Low
1192117,1384364,0,25.33333333,High
11122429,154638,1224645,6.52173913,Moderate
1187064,198726,0,9.130434783,Low
1137502,211152,0,7.333333333,Low
115503,853901,0,31.36363636,High
11604,739674,696730,21.13636364,Moderate
1149088,212163,287531,10.46511628,Low
11109193,752749,0,18.8372093,Low
11121865,265977,0,9.333333333,Low
1160320,1384364,414258,25.33333333,High
1179293,226281,525499,10.43478261,Low
1120434,108228,0,1.333333333,Low
11108454,330989,331238,14.34782609,Low
11128973,163741,153330,11.5625,Low
11118461,883319,847318,22.17391304,Moderate
11104119,135774,820904,8.357142857,Low
1183777,415102,0,13.33333333,Low
11137613,144376,512246,6.0,Low
11102308,197916,313173,9.76744186,Low
1170883,384605,0,16.74418605,Low
11130058,531144,0,15.625,Low
11116337,245146,0,12.70833333,Low
1150072,226530,0,10.66666667,Low
11116564,841767,0,19.53488372,Low
117955,226898,0,10.90909091,Low
11124891,111669,0,2.727272727,Low
11106880,158519,130023,4.666666667,Low
1159183,445073,0,14.0,Low
1184808,579578,0,16.66666667,Low
118843,612229,0,19.77272727,Low
1161022,841331,0,22.3255814,High
1175280,100333,0,0.0,Low
1126945,448581,820892,18.0,Moderate
11616,395743,0,16.30434783,Low
11144337,4381377,0,39.13043478,High
1121051,620915,0,19.56521739,Low
1147115,956302,0,22.82608696,High
1160727,354691,0,15.33333333,Low
11119317,123431,138844,0.666666667,Low
1183501,102115,1507302,0.697674419,Moderate
11109067,151999,283128,6.818181818,Low
1124476,300701,476674,17.04545455,Low
11156978,638965,0,20.23255814,Low
11146669,577828,0,19.53488372,Low
11109822,521934,0,16.04651163,Low
1192116,376755,174461,16.0,Low
1112613,1440305,0,25.90909091,High
1156070,125447,466657,7.173913043,Low
1196262,211152,247221,7.333333333,Low
11125139,646990,668075,20.0,Moderate
11125725,1335067,0,28.97727273,High
1190178,108308,123638,2.045454545,Low
1159131,141418,0,6.279069767,Low
1191521,330989,627093,14.34782609,Low
1188157,184651,823908,9.069767442,Low
1189847,393414,2309491,13.25581395,Moderate
1143212,648416,18203,14.0625,Low
11107033,2936819,0,29.30232558,High
1157478,298138,0,13.95348837,Low
1169518,313379,0,14.0,Low
1116124,373240,0,15.65217391,Low
1136214,2754615,0,33.40909091,High
1160303,108228,0,1.333333333,Low
1187969,216687,1141075,10.0,Moderate
1199076,882408,0,11.6,Low
11143892,121271,1153836,4.090909091,Moderate
1174247,2934073,0,34.0,High
11147650,1071306,750327,24.0,High
1131464,4239200,0,33.33333333,High
11138980,333960,0,11.33333333,Low
1182348,739674,0,21.13636364,Low
1177948,200358,308771,8.0,Low
11135486,318281,0,14.65116279,Low
11133847,333960,0,11.33333333,Low
1170167,465029,843568,18.13953488,Moderate
1127566,3285659,0,14.0,High
1131432,2104807,0,30.0,High
1116375,162081,0,7.5,Low
1115215,160085,0,8.75,Low
11119859,445073,0,14.0,Low
117734,181807,0,2.5,Low
11154888,260801,0,12.55813953,Low
11131714,241665,396956,13.36956522,Low
1197835,197916,252213,9.76744186,Low
1175915,106819,0,0.666666667,Low
11139357,266714,0,18.91304348,Low
1143078,2698789,0,32.60869565,High
1191594,242022,501761,11.33333333,Low
1126895,1360997,1275041,22.66666667,Moderate
1139124,392702,0,23.18181818,Low
1133793,1245852,0,22.3255814,High
1180367,454614,0,14.65116279,Low
11123742,227965,217371,8.0,Low
11126630,957362,0,21.66666667,High
112989,216687,1154721,10.0,Moderate
1182827,845565,0,22.0,High
11597,1756838,0,27.95454545,High
1133877,212163,0,10.46511628,Low
11138314,415102,0,13.33333333,Low
11109707,2586266,0,27.90697674,High
11126379,616859,0,17.33333333,Low
11127834,125696,129144,4.88372093,Low
117392,1312109,0,36.13636364,High
11135495,1250320,0,22.0,High
1192665,650911,1145011,27.39130435,Moderate
1118014,167747,0,14.31818182,Low
11101370,521934,677518,16.04651163,Moderate
1117059,226898,301550,10.90909091,Low
1114414,612229,0,19.77272727,Low
11110057,1476701,0,23.72093023,High
11138512,100333,1195226,0.0,Moderate
11115039,521934,0,16.04651163,Low
1169922,330989,394702,14.34782609,Low
11157010,113861,125985,2.666666667,Low
11133078,105000,0,0.0,Low
1189788,3223588,0,35.33333333,High
1171616,1034208,0,20.93023256,High
11119968,149016,871213,4.0,Low
1112871,331049,2553253,16.15384615,Moderate
11140765,376755,459646,16.0,Low
1111809,813289,0,21.52173913,High
1113585,106819,0,0.666666667,Low
1163647,1497415,0,19.375,High
11103669,393414,282374,13.25581395,Low
1175124,315721,332349,14.31818182,Low
1180895,333960,0,11.33333333,Low
1160221,752749,0,18.8372093,Low
114610,142877,138180,6.136363636,Low
117548,1299203,0,25.11627907,High
11126372,211152,0,7.333333333,Low
1162737,2230657,0,26.0,High
11110563,376755,0,16.0,Low
11107839,292412,300084,13.04347826,Low
1126308,2566547,0,31.95652174,High
1133437,1756838,0,27.95454545,High
11117071,294131,299067,13.33333333,Low
11138208,158519,0,4.666666667,Low
11106608,275822,721043,12.66666667,Low
11121844,227393,174473,11.1627907,Low
1143047,1733926,0,27.39130435,High
11108274,351655,0,15.0,Low
1159997,119310,0,4.186046512,Low
1177706,1596662,0,22.3255814,High
1137953,1137629,0,21.62790698,High
1197784,476506,0,14.66666667,Low
11142057,1111127,0,24.13043478,High
1129428,705153,621680,3.757575758,Low
11137823,106045,0,2.093023256,Low
11106594,333565,352653,14.66666667,Low
11129279,465029,0,18.13953488,Low
11106557,376755,0,16.0,Low
1132694,4452947,0,34.0,High
1126791,1112307,0,24.54545455,High
11146598,260801,0,12.55813953,Low
11121627,2936819,0,29.30232558,High
1185383,313379,2180280,14.0,Moderate
1151744,692391,847671,28.63636364,High
11144430,131216,178602,4.565217391,Low
11127860,134396,0,2.666666667,Low
1169344,993041,0,23.33333333,High
1110452,163154,136189,7.333333333,Low
11106602,399758,0,16.66666667,Low
11140837,172443,1230279,14.0,Moderate
